,quality,color
6139,6,white
6140,6,white
6141,5,white
6142,5,white
6143,6,white
6144,6,white
6145,6,white
6146,6,white
6147,5,white
6148,5,white
6149,6,white
6150,6,white
6151,6,white
6152,6,white
6153,6,white
6154,5,white
6155,5,white
6156,6,white
6157,6,white
6158,7,white
6159,6,white
6160,6,white
6161,7,white
6162,7,white
6163,7,white
6164,5,white
6165,5,white
6166,5,white
6167,6,white
6168,6,white
6169,6,white
6170,7,white
6171,7,white
6172,6,white
6173,7,white
6174,7,white
6175,5,white
6176,6,white
6177,7,white
6178,6,white
6179,6,white
6180,6,white
6181,6,white
6182,6,white
6183,6,white
6184,6,white
6185,6,white
6186,6,white
6187,5,white
6188,6,white
6189,6,white
6190,6,white
6191,6,white
6192,6,white
6193,6,white
6194,6,white
6195,6,white
6196,6,white
6197,6,white
6198,7,white
6199,6,white
6200,6,white
6201,6,white
6202,6,white
6203,6,white
6204,6,white
6205,5,white
6206,6,white
6207,7,white
6208,4,white
6209,6,white
6210,5,white
6211,5,white
6212,5,white
6213,5,white
6214,7,white
6215,5,white
6216,7,white
6217,7,white
6218,5,white
6219,6,white
6220,7,white
6221,7,white
6222,6,white
6223,6,white
6224,5,white
6225,6,white
6226,6,white
6227,6,white
6228,7,white
6229,7,white
6230,7,white
6231,6,white
6232,6,white
6233,6,white
6234,6,white
6235,5,white
6236,6,white
6237,5,white
6238,6,white
6239,6,white
6240,6,white
6241,7,white
6242,6,white
6243,6,white
6244,7,white
6245,7,white
6246,7,white
6247,5,white
6248,5,white
6249,5,white
6250,7,white
6251,5,white
6252,7,white
6253,7,white
6254,7,white
6255,7,white
6256,7,white
6257,6,white
6258,6,white
6259,6,white
6260,5,white
6261,6,white
6262,7,white
6263,7,white
6264,6,white
6265,5,white
6266,7,white
6267,7,white
6268,5,white
6269,6,white
6270,5,white
6271,5,white
6272,7,white
6273,7,white
6274,6,white
6275,6,white
6276,7,white
6277,6,white
6278,5,white
6279,4,white
6280,6,white
6281,6,white
6282,6,white
6283,6,white
6284,5,white
6285,4,white
6286,6,white
6287,6,white
6288,6,white
6289,6,white
6290,7,white
6291,5,white
6292,6,white
6293,7,white
6294,7,white
6295,6,white
6296,7,white
6297,6,white
6298,5,white
6299,5,white
6300,6,white
6301,6,white
6302,7,white
6303,6,white
6304,6,white
6305,7,white
6306,6,white
6307,6,white
6308,6,white
6309,7,white
6310,6,white
6311,6,white
6312,6,white
6313,7,white
6314,6,white
6315,6,white
6316,6,white
6317,6,white
6318,6,white
6319,5,white
6320,6,white
6321,6,white
6322,6,white
6323,6,white
6324,6,white
6325,6,white
6326,6,white
6327,6,white
6328,5,white
6329,5,white
6330,6,white
6331,6,white
6332,6,white
6333,6,white
6334,6,white
6335,6,white
6336,7,white
6337,6,white
6338,6,white
6339,5,white
6340,6,white
6341,6,white
6342,5,white
6343,5,white
6344,3,white
6345,6,white
6346,6,white
6347,5,white
6348,6,white
6349,5,white
6350,6,white
6351,7,white
6352,6,white
6353,6,white
6354,6,white
6355,7,white
6356,7,white
6357,6,white
6358,6,white
6359,6,white
6360,6,white
6361,7,white
6362,7,white
6363,6,white
6364,8,white
6365,8,white
6366,7,white
6367,6,white
6368,6,white
6369,6,white
6370,6,white
6371,5,white
6372,7,white
6373,4,white
6374,6,white
6375,6,white
6376,6,white
6377,6,white
6378,4,white
6379,5,white
6380,5,white
6381,6,white
6382,6,white
6383,5,white
6384,7,white
6385,8,white
6386,8,white
6387,5,white
6388,6,white
6389,6,white
6390,6,white
6391,6,white
6392,6,white
6393,5,white
6394,7,white
6395,7,white
6396,6,white
6397,5,white
6398,6,white
6399,7,white
6400,7,white
6401,8,white
6402,7,white
6403,4,white
6404,6,white
6405,6,white
6406,6,white
6407,5,white
6408,6,white
6409,5,white
6410,6,white
6411,7,white
6412,5,white
6413,6,white
6414,7,white
6415,6,white
6416,6,white
6417,6,white
6418,6,white
6419,5,white
6420,6,white
6421,6,white
6422,7,white
6423,5,white
6424,6,white
6425,6,white
6426,6,white
6427,5,white
6428,7,white
6429,6,white
6430,6,white
6431,5,white
6432,6,white
6433,7,white
6434,6,white
6435,5,white
6436,6,white
6437,6,white
6438,4,white
6439,7,white
6440,6,white
6441,6,white
6442,5,white
6443,6,white
6444,5,white
6445,6,white
6446,7,white
6447,6,white
6448,5,white
6449,6,white
6450,5,white
6451,5,white
6452,5,white
6453,6,white
6454,6,white
6455,6,white
6456,6,white
6457,5,white
6458,6,white
6459,6,white
6460,6,white
6461,6,white
6462,7,white
6463,5,white
6464,6,white
6465,6,white
6466,6,white
6467,6,white
6468,6,white
6469,7,white
6470,6,white
6471,5,white
6472,6,white
6473,6,white
6474,6,white
6475,7,white
6476,5,white
6477,4,white
6478,6,white
6479,6,white
6480,6,white
6481,5,white
6482,6,white
6483,5,white
6484,6,white
6485,7,white
6486,7,white
6487,5,white
6488,6,white
6489,6,white
6490,6,white
6491,5,white
6492,6,white
6493,5,white
6494,6,white
6495,7,white
6496,6,white
